episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
165, -4999.645556747913, 2, 14.139182926000103, 835, 134793,                                             134793, 0.0, 1678.4857177734375
166, -11634.921311020851, 2, 26.775156464000247, 1607, 136400,                                             136400, 0.0, 1538.079833984375
167, -3931.1019719839096, 3, 9.553013515998828, 531, 136931,                                             136931, 0.0, 1327.1666259765625
168, -4092.600896716118, 2, 7.119661026999893, 405, 137336,                                             137336, 0.0, 1392.2513427734375
169, -5708.674474656582, 2, 13.159060838999721, 783, 138119,                                             138119, 0.0, 1577.9320068359375
170, -8004.080689668655, 3, 21.174231555000006, 1222, 139341,                                             139341, 0.0, 1459.9254150390625
171, 43.51507791876793, 1, 14.461771692000184, 844, 140185,                                             140185, 0.0, 1633.8953857421875
172, -4036.4151170253754, 2, 3.1113352150005085, 166, 140351,                                             140351, 0.0, 1559.865966796875
173, -5356.732586622238, 2, 7.954039930000363, 473, 140824,                                             140824, 0.0, 1632.7777099609375
174, -5291.636863946915, 2, 9.152964079999947, 517, 141341,                                             141341, 0.0, 1642.3780517578125
175, -3890.004729986191, 2, 6.14069304899931, 358, 141699,                                             141699, 0.0, 1593.15869140625
176, -4519.7001695632935, 2, 6.739766138998675, 393, 142092,                                             142092, 0.0, 1632.5194091796875
177, -7986.457931280136, 3, 9.524055641000814, 554, 142646,                                             142646, 0.0, 1553.668701171875
178, 2139.6502733826637, 1, 4.746295431999897, 245, 142891,                                             142891, 0.0, 1730.1500244140625
179, -4781.9731577038765, 2, 13.336855898000067, 768, 143659,                                             143659, 0.0, 1662.572265625
180, -5662.4478895664215, 2, 11.75584068200078, 696, 144355,                                             144355, 0.0, 1579.635986328125
181, -9278.158197283745, 3, 23.329761487000724, 1399, 145754,                                             145754, 0.0, 1582.04345703125
182, -6816.603744864464, 3, 19.15147934400011, 1135, 146889,                                             146889, 0.0, 1474.814697265625
183, -5134.296669244766, 2, 10.953304487000423, 635, 147524,                                             147524, 0.0, 1564.9697265625
184, -6964.780805587769, 2, 10.75487835199965, 631, 148155,                                             148155, 0.0, 1456.3470458984375
185, 2171.86933362484, 1, 4.132964938999066, 239, 148394,                                             148394, 0.0, 1704.7978515625
186, -6072.301043510437, 2, 5.940315662999637, 326, 148720,                                             148720, 0.0, 1504.974853515625
187, -4723.2801349163055, 2, 7.762356370998532, 429, 149149,                                             149149, 0.0, 1411.28662109375
