episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
257, -5821.7018213272095, 3, 9.148019191999992, 501, 334020,                                             334020, 0.0, 3027.198486328125
258, -9154.563814640045, 1, 41.82914611399974, 2311, 336331,                                             336331, 0.0, 2334.02880859375
259, -11122.020365297794, 2, 25.965271682000093, 1409, 337740,                                             337740, 0.0, 2108.52099609375
260, -15187.749404907227, 2, 30.808530056000563, 1709, 339449,                                             339449, 0.0, 2092.85546875
261, 2463.7304133176804, 1, 8.445667505000529, 447, 339896,                                             339896, 0.0, 3292.869384765625
262, -11162.8433201015, 1, 26.996159194999564, 1523, 341419,                                             341419, 0.0, 2339.820556640625
263, -5402.942773342133, 3, 9.324654902000475, 508, 341927,                                             341927, 0.0, 3455.485107421875
264, -14900.319860219955, 4, 52.473181454999576, 2657, 344584,                                             344584, 0.0, 2437.956787109375
265, -13436.515955209732, 4, 49.844830967000235, 2770, 347354,                                             347354, 0.0, 2451.735107421875
266, -9273.637251377106, 2, 15.774972350000098, 890, 348244,                                             348244, 0.0, 2301.557861328125
267, -18957.928681850433, 2, 40.19503191599961, 2227, 350471,                                             350471, 0.0, 2950.86865234375
268, -4634.278101563454, 2, 7.139186394000717, 391, 350862,                                             350862, 0.0, 2501.431396484375
269, -5929.644376039505, 1, 42.83262649199969, 2353, 353215,                                             353215, 0.0, 2594.50341796875
270, -8173.106950521469, 2, 14.535046626000621, 807, 354022,                                             354022, 0.0, 2246.853515625
271, -9550.902127504349, 2, 21.085565465999935, 1143, 355165,                                             355165, 0.0, 2648.521728515625
272, -13366.578661680222, 4, 50.64417626699924, 2755, 357920,                                             357920, 0.0, 2719.080322265625
273, -10006.276203870773, 2, 29.79725042500013, 1643, 359563,                                             359563, 0.0, 2208.105224609375
