episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
174, -2728.301852285862, 2, 10.993775425999956, 171, 79455,                                             79455, 17.528715133666992, 282.7853698730469
175, 554.855313628912, 1, 32.97931500499999, 525, 79980,                                             79980, 18.74507713317871, 284.2341003417969
176, 1086.2424844503403, 1, 10.370840163000139, 179, 80159,                                             80159, 18.817825317382812, 282.4151611328125
177, 1909.128183722496, 1, 20.151780865000546, 315, 80474,                                             80474, 19.071290969848633, 280.984375
178, -2426.5328806638718, 2, 4.368110714999602, 70, 80544,                                             80544, 18.72682762145996, 275.8704528808594
179, 2176.8010041713715, 1, 12.166021011000339, 194, 80738,                                             80738, 17.363082885742188, 280.50592041015625
180, 1958.35276222229, 1, 17.187606667999717, 288, 81026,                                             81026, 17.338520050048828, 279.7127990722656
181, -2548.6609963178635, 2, 5.160081252999589, 80, 81106,                                             81106, 18.344640731811523, 280.6329345703125
182, 966.5309510231018, 1, 12.166043957000511, 198, 81304,                                             81304, 18.190006256103516, 280.21185302734375
183, 893.0540456771851, 1, 21.99520513599964, 368, 81672,                                             81672, 18.523366928100586, 278.892333984375
184, 605.5962767601013, 1, 25.6012994419998, 424, 82096,                                             82096, 17.794198989868164, 278.4887390136719
185, 1978.5945505201817, 1, 13.733062115000394, 217, 82313,                                             82313, 18.413227081298828, 278.06121826171875
186, 494.1907583773136, 1, 31.221543394000037, 506, 82819,                                             82819, 18.924625396728516, 279.61212158203125
187, -3230.331713438034, 3, 8.928507702000388, 145, 82964,                                             82964, 19.345500946044922, 279.619140625
188, -6680.111439526081, 3, 32.638706443000046, 550, 83514,                                             83514, 17.442520141601562, 276.12432861328125
189, 1451.0737334936857, 1, 25.841091678999874, 424, 83938,                                             83938, 17.949506759643555, 276.0857849121094
190, 1024.860767364502, 1, 35.038424550000855, 579, 84517,                                             84517, 17.339603424072266, 276.8731994628906
191, 2148.2201702594757, 1, 12.608870260000003, 201, 84718,                                             84718, 19.092092514038086, 275.1669616699219
192, 1748.7243675887585, 1, 18.189267262000612, 299, 85017,                                             85017, 18.54505157470703, 273.59747314453125
193, -3145.330846786499, 2, 10.76364804700006, 172, 85189,                                             85189, 16.75519371032715, 275.8241882324219
194, 110.51803302764893, 1, 31.62255323499994, 514, 85703,                                             85703, 18.505748748779297, 274.2957458496094
195, 1990.911879837513, 1, 20.75964856000064, 334, 86037,                                             86037, 17.986066818237305, 274.0177917480469
196, 2173.965699970722, 1, 11.783126863000689, 183, 86220,                                             86220, 17.984968185424805, 271.9246826171875
197, 1825.7126299142838, 1, 20.55400624899994, 321, 86541,                                             86541, 16.931367874145508, 273.27545166015625
198, 2137.4693221747875, 1, 14.97868744599964, 247, 86788,                                             86788, 17.93263053894043, 272.2281494140625
199, 1505.0452131032944, 1, 23.63899055299953, 389, 87177,                                             87177, 16.978837966918945, 271.5733337402344
200, -2496.80819773674, 3, 3.70787951300008, 58, 87235,                                             87235, 14.643695831298828, 272.221435546875
201, 313.35193568468094, 1, 29.75115554199965, 477, 87712,                                             87712, 18.202207565307617, 272.81329345703125
202, 1838.115451157093, 1, 16.540760750000118, 262, 87974,                                             87974, 16.94609832763672, 271.7878723144531
203, -4168.315062820911, 1, 31.637617937999494, 530, 88504,                                             88504, 17.322654724121094, 272.2919006347656
204, 1327.399978876114, 1, 29.581018396999752, 485, 88989,                                             88989, 17.831439971923828, 273.8463134765625
205, 1602.256683588028, 1, 23.77029162100007, 379, 89368,                                             89368, 17.287797927856445, 274.3601379394531
206, 2093.944028556347, 1, 12.583385685999929, 205, 89573,                                             89573, 17.37196159362793, 275.5079345703125
207, 1465.5605572611094, 1, 23.76663887399991, 384, 89957,                                             89957, 18.581878662109375, 271.9251708984375
208, -43.92112943530083, 1, 27.42009489099928, 450, 90407,                                             90407, 18.1446590423584, 273.09307861328125
209, 1444.1580644249916, 1, 19.18992912700014, 305, 90712,                                             90712, 18.042137145996094, 272.2445373535156
210, 1819.1557384729385, 1, 25.81864929600033, 421, 91133,                                             91133, 18.332469940185547, 272.470947265625
211, -2651.178318619728, 3, 9.355532397999923, 148, 91281,                                             91281, 18.5389347076416, 267.07391357421875
212, -3340.659766435623, 2, 14.177596430000449, 218, 91499,                                             91499, 18.651561737060547, 270.8132629394531
213, 2190.458363175392, 1, 9.323263137999675, 144, 91643,                                             91643, 18.287395477294922, 271.75732421875
214, 1383.4119459092617, 1, 14.340458966999904, 230, 91873,                                             91873, 17.63193702697754, 273.5853576660156
215, 107.37417350709438, 1, 32.79198442699999, 531, 92404,                                             92404, 17.94439125061035, 270.8171691894531
216, -2290.9671919345856, 3, 2.718154558000606, 43, 92447,                                             92447, 16.50995635986328, 274.7456359863281
217, 2222.890413865447, 1, 12.57252643799984, 200, 92647,                                             92647, 18.480619430541992, 270.9593505859375
218, 1746.8493520617485, 1, 18.947463280000193, 302, 92949,                                             92949, 17.69211196899414, 269.66278076171875
219, 62.94150114059448, 1, 37.45470464200025, 608, 93557,                                             93557, 17.72875213623047, 271.8858337402344
