episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
141, -9232.809910774231, 2, 13.838719079998555, 822, 135977,                                             135977, 0.0, 1323.5445556640625
142, -4414.376460909843, 2, 11.959302138999192, 718, 136695,                                             136695, 0.0, 1246.08056640625
143, -6458.699082612991, 2, 17.141285947000142, 1020, 137715,                                             137715, 0.0, 1372.816162109375
144, -71.89500775933266, 1, 17.57267067199973, 1045, 138760,                                             138760, 0.0, 1404.1121826171875
145, -3400.5543900728226, 2, 2.708678101998885, 143, 138903,                                             138903, 0.0, 1288.5823974609375
146, -4376.474895954132, 3, 9.727855467999689, 570, 139473,                                             139473, 0.0, 1368.3673095703125
147, -5534.703708052635, 2, 17.77086172199961, 1071, 140544,                                             140544, 0.0, 1655.946533203125
148, -11469.74105411768, 2, 41.201008013998944, 2491, 143035,                                             143035, 0.0, 1557.094482421875
149, -1213.8685931563377, 1, 10.130654561000483, 597, 143632,                                             143632, 0.0, 1398.4674072265625
150, -4510.118160009384, 2, 5.743120582999836, 318, 143950,                                             143950, 0.0, 1070.7373046875
151, -5853.761657714844, 2, 13.225422868999885, 783, 144733,                                             144733, 0.0, 1289.6195068359375
152, -5838.2024294734, 1, 37.21020864300044, 2234, 146967,                                             146967, 0.0, 1410.6552734375
153, -4196.962569952011, 2, 4.109974539000177, 233, 147200,                                             147200, 0.0, 1394.8685302734375
154, -6754.4263417720795, 2, 12.156285890001527, 712, 147912,                                             147912, 0.0, 1484.246337890625
155, -4387.794663786888, 2, 8.118570476000968, 481, 148393,                                             148393, 0.0, 1492.0198974609375
156, -6992.432141542435, 3, 9.347788271999889, 568, 148961,                                             148961, 0.0, 1615.0299072265625
157, -14693.995286464691, 2, 28.166674680998767, 1659, 150620,                                             150620, 0.0, 1461.4346923828125
158, -819.0449066758156, 1, 18.77213388400014, 1111, 151731,                                             151731, 0.0, 1392.6658935546875
159, -6919.162206053734, 2, 23.560040329000913, 1402, 153133,                                             153133, 0.0, 1283.428466796875
160, 1800.0756913423538, 1, 5.140424954999617, 295, 153428,                                             153428, 0.0, 1335.3514404296875
161, -2121.8364696502686, 1, 15.627965572999528, 919, 154347,                                             154347, 0.0, 1387.1578369140625
162, -5217.316471338272, 2, 13.335597469000277, 791, 155138,                                             155138, 0.0, 1606.4422607421875
163, -3665.821571826935, 2, 5.741161247999116, 335, 155473,                                             155473, 0.0, 1846.423828125
164, 994.7940167784691, 1, 12.33611140299945, 726, 156199,                                             156199, 0.0, 1489.801513671875
165, -11574.196234226227, 2, 12.137166065998827, 712, 156911,                                             156911, 0.0, 1471.1505126953125
166, -5736.183522820473, 3, 9.726721348000865, 562, 157473,                                             157473, 0.0, 1610.76513671875
167, -880.1481685638428, 1, 21.187281777998578, 1253, 158726,                                             158726, 0.0, 1423.234375
168, -3448.299853771925, 1, 14.947188927999377, 878, 159604,                                             159604, 0.0, 1604.189208984375
169, -2920.3553874492645, 2, 1.937530794999475, 106, 159710,                                             159710, 0.0, 1729.1329345703125
170, 393.8337815999985, 1, 12.364870585000972, 732, 160442,                                             160442, 0.0, 1659.135986328125
171, -3881.2644379138947, 2, 10.009195770000588, 574, 161016,                                             161016, 0.0, 1631.3018798828125
172, -7562.967106342316, 2, 13.760088058999827, 815, 161831,                                             161831, 0.0, 1341.0802001953125
173, 1473.5682895183563, 1, 6.714208412999142, 381, 162212,                                             162212, 0.0, 1855.615478515625
174, -6480.827920913696, 2, 10.527498336999997, 607, 162819,                                             162819, 0.0, 1775.9200439453125
175, -6726.190382480621, 2, 14.337468479001473, 834, 163653,                                             163653, 0.0, 1747.189208984375
176, -4617.776079416275, 3, 10.34458025999993, 614, 164267,                                             164267, 0.0, 1491.427001953125
177, -4474.601994931698, 2, 11.554861569000423, 656, 164923,                                             164923, 0.0, 1474.712890625
178, -4753.169955730438, 3, 9.523172802999397, 555, 165478,                                             165478, 0.0, 1596.073974609375
179, -4772.636317253113, 2, 7.146166931001062, 421, 165899,                                             165899, 0.0, 1730.2711181640625
180, -2028.3752108812332, 1, 24.363740041999336, 1417, 167316,                                             167316, 0.0, 1522.7762451171875
181, -4897.106813430786, 2, 9.794156924999697, 560, 167876,                                             167876, 0.0, 1769.4342041015625
182, -4796.0623254776, 3, 9.143107307998434, 525, 168401,                                             168401, 0.0, 2005.8907470703125
183, -3603.749351143837, 2, 5.718848739999885, 318, 168719,                                             168719, 0.0, 1678.7724609375
184, -12524.47589981556, 2, 31.996704802999375, 1873, 170592,                                             170592, 0.0, 1513.5140380859375
185, -4343.5280903577805, 2, 9.525677468998765, 560, 171152,                                             171152, 0.0, 1820.0118408203125
186, -6103.630344152451, 2, 9.924660692000543, 591, 171743,                                             171743, 0.0, 1411.22900390625
